order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating,is_shipped,is_price_outlier,is_return,order_year,order_month,order_quarter,order_month_name,order_day_of_week,revenue_per_unit,customer_ltv
ORD003937,CUST00795,Patrick Baxter,brownjoyce@example.org,2023-10-15,2023-10-16 00:00:00.000000000,PROD583,Cross-group even-keeled project,Sports,South,New Orleans,3,584.87,0.0,1754.61,Apple Pay,New,5.0,1,0,0,2023,10,4,Oct,Sunday,584.87,3576.71
ORD003938,CUST00434,Charles Gibson,tuckerjillian@example.org,2024-09-12,2024-09-14 00:00:00.000000000,PROD286,Synchronized eco-centric secured line,Sports,Central,Kansas City,7,453.8,0.0,3176.6,Apple Pay,Returning,5.0,1,0,0,2024,9,3,Sep,Thursday,453.8,4829.0599999999995
ORD003939,CUST00287,Alex May,anthonyvelazquez@example.com,2024-05-02,2024-05-05 00:00:00.000000000,PROD811,Organized multi-state installation,Books,Central,Kansas City,6,25.54,0.05,145.58,PayPal,VIP,1.0,1,0,0,2024,5,2,May,Thursday,24.26,3376.24
ORD003940,CUST00642,Amy Henson,lpratt@example.org,2024-03-20,2024-03-31 00:00:00.000000000,PROD615,Persevering 24/7 frame,Clothing,North,Milwaukee,3,471.56,0.0,1414.68,Credit Card,New,3.0,1,0,0,2024,3,1,Mar,Wednesday,471.56,2939.65
ORD003941,CUST00481,David Riley,opena@example.net,2024-01-19,2024-01-24 00:00:00.000000000,PROD599,Versatile static complexity,Electronics,Central,Nashville,5,571.03,0.0,2855.15,Credit Card,Returning,4.0,1,0,0,2024,1,1,Jan,Friday,571.03,8547.880000000001
ORD003942,CUST00174,Kevin Hammond,tuckerlee@example.com,2023-06-03,2023-06-06 00:00:00.000000000,PROD608,Adaptive optimal functionalities,Electronics,West,San Francisco,3,187.95,0.05,1249.87,Apple Pay,Returning,3.0,1,0,0,2023,6,2,Jun,Saturday,320.72,9865.25
ORD003943,CUST01101,Jennifer Peters,horngina@example.org,2024-03-05,2024-03-15 00:00:00.000000000,PROD486,Exclusive transitional function,Home & Garden,North,Milwaukee,7,417.81,0.0,2924.67,Credit Card,New,4.0,1,0,0,2024,3,1,Mar,Tuesday,417.81,7900.5599999999995
ORD003944,CUST00166,Paul Allison,jessica20@example.net,2023-06-08,2023-06-09 00:00:00.000000000,PROD987,Object-based optimal database,Home & Garden,Central,Dallas,1,37.52,0.05,35.64,Credit Card,New,2.0,1,0,0,2023,6,2,Jun,Thursday,35.64,2197.04
ORD003945,CUST00261,Scott George,rodriguezanthony@example.net,2023-11-23,2023-11-29 00:00:00.000000000,PROD185,Pre-emptive transitional intranet,Clothing,East,Philadelphia,6,113.73,0.0,682.38,PayPal,Returning,5.0,1,0,0,2023,11,4,Nov,Thursday,113.73,7203.7699999999995
ORD003946,CUST00489,Nathan Hall,katrina68@example.com,2024-04-02,2024-04-09 00:00:00.000000000,PROD113,Devolved user-facing ability,Home & Garden,East,New York,4,129.12,0.0,516.48,Credit Card,Returning,4.0,1,0,0,2024,4,2,Apr,Tuesday,129.12,7698.95
ORD003947,CUST00843,Patricia Choi,clarkkelly@example.org,2024-12-26,2024-12-28 00:00:00.000000000,PROD398,Ameliorated hybrid help-desk,Electronics,Central,Kansas City,7,494.22,0.0,3459.54,PayPal,Returning,1.0,1,0,0,2024,12,4,Dec,Thursday,494.22,5412.49
ORD003948,CUST00142,Jessica Jones,vicki98@example.com,2023-07-15,2023-07-16 00:00:00.000000000,PROD716,Object-based user-facing service-desk,Sports,North,Milwaukee,4,500.53,0.0,2002.12,Credit Card,New,5.0,1,0,0,2023,7,3,Jul,Saturday,500.53,11022.82
ORD003949,CUST00154,April Hunt,kyliesilva@example.org,2023-01-08,2023-01-19 00:00:00.000000000,PROD861,Programmable didactic Graphical User Interface,Electronics,Central,Denver,-5,38.56,0.0,-192.8,Credit Card,New,4.0,1,0,1,2023,1,1,Jan,Sunday,38.56,4038.08
ORD003950,CUST01130,Kim Hanson,thompsonelizabeth@example.com,2024-12-19,2024-12-31 00:00:00.000000000,PROD656,Multi-layered stable solution,Home & Garden,North,Minneapolis,-7,198.94,0.1,-1253.32,PayPal,Returning,3.0,1,0,1,2024,12,4,Dec,Thursday,179.05,7510.86
ORD003951,CUST00520,Richard Watson,tlee@example.com,2024-09-29,2024-10-02 00:00:00.000000000,PROD330,De-engineered object-oriented knowledgebase,Electronics,West,Los Angeles,3,413.96,0.0,413.96,PayPal,VIP,1.0,1,0,0,2024,9,3,Sep,Sunday,106.22,6193.08
ORD003952,CUST00222,James Mueller,franklinstacey@example.com,2023-01-07,2023-01-17 00:00:00.000000000,PROD897,Organic full-range methodology,Sports,East,Washington DC,5,166.97,0.05,793.11,PayPal,New,4.0,1,0,0,2023,1,1,Jan,Saturday,158.62,2789.1600000000003
ORD003953,CUST00043,James Todd,lisa28@example.org,2024-03-19,2024-03-20 00:00:00.000000000,PROD596,Centralized mission-critical software,Books,East,Washington DC,6,22.31,0.0,133.86,Credit Card,New,3.0,1,0,0,2024,3,1,Mar,Tuesday,22.31,13009.09
ORD003954,CUST00946,Audrey Frank,carol63@example.org,2024-08-20,2024-08-22 00:00:00.000000000,PROD256,Extended local website,Clothing,West,San Francisco,5,295.07,0.0,1475.35,PayPal,Returning,5.0,1,0,0,2024,8,3,Aug,Tuesday,295.07,5869.86
ORD003955,CUST00558,Ryan Barnett,catherine45@example.net,2024-08-29,2024-08-31 00:00:00.000000000,PROD767,Integrated uniform architecture,Electronics,West,Los Angeles,8,256.44,0.2,1641.22,Credit Card,New,3.0,1,0,0,2024,8,3,Aug,Thursday,205.15,3818.3100000000004
ORD003956,CUST00394,Gabrielle Shields,christopher65@example.org,2023-05-14,2023-05-21 00:00:00.000000000,PROD355,Decentralized exuding time-frame,Sports,Central,Dallas,4,144.56,0.05,412.0,Credit Card,New,3.0,1,0,0,2023,5,2,May,Sunday,101.02,8046.280000000001
ORD003957,CUST00445,Justin Frazier,brandon85@example.com,2023-09-13,2023-09-21 00:00:00.000000000,PROD922,Cross-platform 5thgeneration interface,Home & Garden,East,Boston,1,128.33,0.05,121.91,PayPal,Returning,5.0,1,0,0,2023,9,3,Sep,Wednesday,121.91,7025.610000000001
ORD003958,CUST00065,David Ramirez,nlee@example.com,2024-06-28,2024-06-29 00:00:00.000000000,PROD816,Organized bandwidth-monitored hub,Books,West,Portland,6,552.5,0.0,3315.0,Credit Card,New,4.0,1,0,0,2024,6,2,Jun,Friday,552.5,10261.42
ORD003959,CUST01147,Cody Weaver,bhale@example.com,2023-04-05,2023-04-11 00:00:00.000000000,PROD380,Pre-emptive directional database,Clothing,East,New York,6,275.16,0.0,1650.96,Credit Card,VIP,3.0,1,0,0,2023,4,2,Apr,Wednesday,275.16,4498.37
ORD003960,CUST00876,Nicholas Rasmussen,kathy41@example.org,2023-12-22,2024-01-02 00:00:00.000000000,PROD195,Face-to-face tertiary intranet,Books,East,New York,2,573.33,0.0,1146.66,PayPal,Returning,3.0,1,0,0,2023,12,4,Dec,Friday,573.33,4194.89
ORD003961,CUST00643,Jose Cole,pharrison@example.net,2024-02-10,2024-02-17 00:00:00.000000000,PROD921,Operative multi-tasking forecast,Home & Garden,West,San Francisco,6,177.84,0.2,853.63,Apple Pay,New,5.0,1,0,0,2024,2,1,Feb,Saturday,142.27,3247.48
ORD003962,CUST00272,Thomas Snyder,sandersbrian@example.com,2023-06-22,2023-07-03 00:00:00.000000000,PROD539,Managed systematic Graphical User Interface,Clothing,East,New York,5,554.04,0.2,2216.16,Credit Card,Returning,5.0,1,0,0,2023,6,2,Jun,Thursday,443.23,5052.85
ORD003963,CUST00828,Austin Sandoval,aguirrejessica@example.org,2023-04-10,2023-04-15 00:00:00.000000000,PROD305,Cross-platform explicit service-desk,Clothing,North,Milwaukee,3,331.46,0.0,994.38,PayPal,New,2.0,1,0,0,2023,4,2,Apr,Monday,331.46,1204.81
ORD003964,CUST00336,James Griffith,devin45@example.org,2023-12-20,2023-12-27 00:00:00.000000000,PROD691,Persevering leadingedge pricing structure,Electronics,North,Detroit,2,568.01,0.0,1136.02,Apple Pay,New,2.0,1,0,0,2023,12,4,Dec,Wednesday,568.01,1516.18
ORD003965,CUST00710,Jackie Prince,warddaniel@example.org,2024-05-09,2024-05-16 00:00:00.000000000,PROD379,Distributed incremental conglomeration,Electronics,South,Houston,7,336.75,0.0,2357.25,Credit Card,New,3.0,1,0,0,2024,5,2,May,Thursday,336.75,14003.68
ORD003966,CUST00925,Jeffrey Chavez,jasonbarnes@example.org,2023-11-08,2023-11-09 00:00:00.000000000,PROD455,Robust system-worthy customer loyalty,Home & Garden,East,Washington DC,5,270.96,0.0,1354.8,Apple Pay,Returning,5.0,1,0,0,2023,11,4,Nov,Wednesday,270.96,3582.9300000000003
ORD003967,CUST00255,Michael Hernandez,mjones@example.com,2023-05-08,2023-05-17 00:00:00.000000000,PROD778,Progressive solution-oriented infrastructure,Electronics,North,Milwaukee,5,161.21,0.0,806.05,Credit Card,New,2.0,1,0,0,2023,5,2,May,Monday,161.21,1696.35
ORD003968,CUST00179,Travis Raymond,tyler67@example.com,2023-08-31,2023-09-05 00:00:00.000000000,PROD220,Function-based asymmetric intranet,Home & Garden,Central,Nashville,1,44.67,0.05,42.44,PayPal,New,2.0,1,0,0,2023,8,3,Aug,Thursday,42.44,8793.36
ORD003969,CUST00566,Meghan Thomas,brittanyroman@example.net,2023-07-03,2023-07-04 00:00:00.000000000,PROD459,Profit-focused local leverage,Electronics,West,Seattle,6,231.8,0.0,1390.8,Debit Card,New,4.0,1,0,0,2023,7,3,Jul,Monday,231.8,13609.73
ORD003970,CUST01007,Robert Floyd,adammiller@example.net,2023-01-08,2023-01-20 00:00:00.000000000,PROD772,Optimized analyzing alliance,Sports,Central,Kansas City,4,5086.5,0.15,557.4,PayPal,New,5.0,1,1,0,2023,1,1,Jan,Sunday,139.35,4937.82
ORD003971,CUST00388,Mr. Charles Smith,chasemoss@example.org,2023-10-14,2023-10-24 00:00:00.000000000,PROD279,Mandatory exuding Local Area Network,Electronics,East,New York,-6,199.5,0.2,-957.6,Apple Pay,Returning,3.0,1,0,1,2023,10,4,Oct,Saturday,159.6,6474.83
ORD003972,CUST00637,Ryan Butler Jr.,jamesjames@example.org,2024-07-01,2024-07-06 00:00:00.000000000,PROD123,Mandatory tangible superstructure,Clothing,Central,Dallas,2,232.66,0.1,418.79,Credit Card,New,1.0,1,0,0,2024,7,3,Jul,Monday,209.4,11781.61
ORD003973,CUST00774,Becky Rose,taylor92@example.org,2023-10-10,2023-10-15 00:00:00.000000000,PROD148,Public-key background hub,Clothing,East,Washington DC,4,18.03,0.0,72.12,PayPal,Returning,2.0,1,0,0,2023,10,4,Oct,Tuesday,18.03,4104.71
ORD003974,CUST00936,Edward Short,xlowe@example.com,2023-01-30,2023-02-02 00:00:00.000000000,PROD431,Open-architected modular hub,Home & Garden,South,Houston,7,147.3,0.0,1031.1,PayPal,New,3.0,1,0,0,2023,1,1,Jan,Monday,147.3,3665.88
ORD003975,CUST00671,Melissa Christensen,davenportsharon@example.org,2023-12-06,2023-12-16 00:00:00.000000000,PROD703,Reactive 24/7 core,Electronics,West,Los Angeles,8,144.13,0.0,1153.04,PayPal,Returning,3.0,1,0,0,2023,12,4,Dec,Wednesday,144.13,6262.849999999999
ORD003976,CUST00711,Christine Cherry,kelly75@example.com,2023-07-14,2023-07-19 00:00:00.000000000,PROD943,Compatible incremental adapter,Books,South,New Orleans,2,120.87,0.15,205.48,Credit Card,Returning,5.0,1,0,0,2023,7,3,Jul,Friday,102.74,8814.300000000001
ORD003977,CUST00497,David Wagner,martinezbrandon@example.net,2024-04-23,2024-04-28 00:00:00.000000000,PROD975,Streamlined well-modulated frame,Electronics,West,San Francisco,6,58.38,0.15,297.74,Debit Card,Returning,4.0,1,0,0,2024,4,2,Apr,Tuesday,49.62,2729.14
ORD003978,CUST00877,Emily Jenkins,colejesse@example.com,2024-10-18,2024-10-21 00:00:00.000000000,PROD271,Future-proofed multi-state task-force,Sports,East,New York,5,531.71,0.0,2658.55,PayPal,New,3.0,1,0,0,2024,10,4,Oct,Friday,531.71,8072.3
ORD003979,CUST01158,Dana Smith,dillon59@example.com,2024-07-04,2024-07-15 00:00:00.000000000,PROD280,Innovative 4thgeneration superstructure,Sports,West,San Francisco,5,223.53,0.1,1005.89,Credit Card,Returning,3.0,1,0,0,2024,7,3,Jul,Thursday,201.18,5938.02
ORD003980,CUST01098,Kimberly Gardner,rogercooper@example.com,2023-11-19,2023-11-21 00:00:00.000000000,PROD182,Multi-tiered human-resource middleware,Electronics,West,Seattle,6,597.17,0.0,3583.02,Credit Card,New,3.0,1,0,0,2023,11,4,Nov,Sunday,597.17,17826.21
ORD003981,CUST00537,Christopher Carter,xgould@example.net,2023-08-18,2023-08-29 00:00:00.000000000,PROD395,Compatible homogeneous standardization,Books,North,Detroit,8,217.08,0.0,1736.64,PayPal,New,3.0,1,0,0,2023,8,3,Aug,Friday,217.08,6341.06
ORD003982,CUST00411,Christopher Harris,matthew56@example.net,2024-07-31,2024-08-09 00:00:00.000000000,PROD738,Profit-focused multi-state knowledge user,Home & Garden,West,Seattle,4,372.97,0.1,1342.69,PayPal,Returning,3.0,1,0,0,2024,7,3,Jul,Wednesday,335.67,1366.05
ORD003983,CUST00778,Alec Maxwell,bullockdavid@example.com,2023-03-07,2023-03-13 00:00:00.000000000,PROD687,Synchronized secondary attitude,Electronics,East,Boston,4,409.76,0.0,1639.04,PayPal,Returning,2.0,1,0,0,2023,3,1,Mar,Tuesday,409.76,9452.3
ORD003984,CUST00036,Thomas Hurley,nsanchez@example.org,2023-04-15,2023-04-21 00:00:00.000000000,PROD266,Persistent actuating open system,Home & Garden,East,Washington DC,6,252.06,0.0,1512.36,Credit Card,Returning,2.0,1,0,0,2023,4,2,Apr,Saturday,252.06,4058.1099999999997
ORD003985,CUST00280,Christopher Butler,montgomeryronald@example.net,2024-01-08,2024-01-10 00:00:00.000000000,PROD268,Multi-channeled high-level collaboration,Electronics,Central,Kansas City,7,359.81,0.0,2518.67,Debit Card,Returning,4.0,1,0,0,2024,1,1,Jan,Monday,359.81,4462.67
ORD003986,CUST00075,Denise Jackson,mdunn@example.com,2023-10-30,2023-11-04 00:00:00.000000000,PROD605,Synergistic well-modulated initiative,Clothing,South,Houston,8,68.31,0.15,464.51,PayPal,New,3.0,1,0,0,2023,10,4,Oct,Monday,58.06,1285.49
ORD003987,CUST01100,Hannah Zuniga,rcampbell@example.net,2024-10-16,2024-10-22 00:00:00.000000000,PROD463,Pre-emptive heuristic portal,Books,North,Chicago,2,128.79,0.05,244.7,Apple Pay,Returning,1.0,1,0,0,2024,10,4,Oct,Wednesday,122.35,2026.71
ORD003988,CUST00699,Jessica Pena,michaeljohnson@example.org,2024-02-01,2024-02-13 00:00:00.000000000,PROD462,Multi-tiered zero-defect knowledgebase,Home & Garden,South,Atlanta,4,56.5,0.2,180.8,PayPal,New,5.0,1,0,0,2024,2,1,Feb,Thursday,45.2,943.33
ORD003989,CUST00676,Angela Shelton,cooperrobin@example.com,2024-10-16,2024-10-19 00:00:00.000000000,PROD878,Persistent hybrid help-desk,Sports,West,Portland,1,528.29,0.0,528.29,Apple Pay,Returning,1.0,1,0,0,2024,10,4,Oct,Wednesday,528.29,3133.35
ORD003990,CUST00803,Sean Smith,pmartinez@example.net,2023-01-13,2023-01-21 00:00:00.000000000,PROD683,Intuitive non-volatile software,Sports,Central,Kansas City,7,299.79,0.1,1888.68,Credit Card,VIP,3.0,1,0,0,2023,1,1,Jan,Friday,269.81,2915.88
ORD003991,CUST00171,Michelle Harris,brhodes@example.net,2024-07-29,2024-08-04 13:25:29.142857144,PROD215,User-centric 6thgeneration Internet solution,Home & Garden,Central,Kansas City,7,75.04,0.0,525.28,PayPal,Returning,4.0,0,0,0,2024,7,3,Jul,Monday,75.04,14917.85
ORD003992,CUST00268,Arthur Smith,wwilson@example.net,2023-08-04,2023-08-10 00:00:00.000000000,PROD543,Face-to-face impactful concept,Electronics,South,New Orleans,3,528.33,0.0,1584.99,Credit Card,New,5.0,1,0,0,2023,8,3,Aug,Friday,528.33,6564.39
ORD003993,CUST00830,Martha Williams,vsloan@example.com,2023-03-13,2023-03-15 00:00:00.000000000,PROD572,Cross-platform impactful utilization,Clothing,East,Boston,2,40.33,0.15,68.56,Credit Card,VIP,3.0,1,0,0,2023,3,1,Mar,Monday,34.28,8571.539999999999
ORD003994,CUST00093,Larry Finley,gomezkimberly@example.org,2023-07-25,2023-07-27 00:00:00.000000000,PROD687,Secured actuating encoding,Electronics,East,Philadelphia,6,266.17,0.0,1597.02,Credit Card,VIP,5.0,1,0,0,2023,7,3,Jul,Tuesday,266.17,4098.11
ORD003995,CUST01068,Jacob Harris,owarren@example.net,2024-07-15,2024-07-22 00:00:00.000000000,PROD887,Face-to-face asymmetric software,Sports,Central,Kansas City,4,593.25,0.2,1898.4,Credit Card,New,3.0,1,0,0,2024,7,3,Jul,Monday,474.6,10877.74
ORD003996,CUST00221,Kristie Mills,michelleball@example.net,2023-02-16,2023-02-22 13:25:29.142857144,PROD846,Robust bottom-line hub,Electronics,Central,Nashville,1,455.17,0.1,409.65,Credit Card,Returning,3.0,0,0,0,2023,2,1,Feb,Thursday,409.65,964.16
ORD003997,CUST00163,Grant Warner,ewingjames@example.net,2023-04-17,2023-04-22 00:00:00.000000000,PROD715,Synchronized disintermediate help-desk,Electronics,North,Minneapolis,1,337.22,0.0,337.22,Debit Card,Returning,3.0,1,0,0,2023,4,2,Apr,Monday,337.22,10859.51
ORD003998,CUST00449,Kimberly Olson,nprince@example.org,2023-06-25,2023-07-02 00:00:00.000000000,PROD841,Advanced interactive firmware,Clothing,North,Detroit,3,195.56,0.0,586.68,PayPal,New,3.0,1,0,0,2023,6,2,Jun,Sunday,195.56,5290.99
ORD003999,CUST00486,Susan Schaefer,richard27@example.net,2024-04-09,2024-04-14 00:00:00.000000000,PROD766,Enterprise-wide demand-driven success,Sports,North,Chicago,5,87.25,0.15,370.81,Credit Card,New,3.0,1,0,0,2024,4,2,Apr,Tuesday,74.16,6238.82
ORD004000,CUST00787,Margaret Todd MD,leepaul@example.org,2023-01-20,2023-01-30 00:00:00.000000000,PROD719,Secured user-facing projection,Electronics,West,San Francisco,2,103.45,0.0,206.9,Credit Card,New,5.0,1,0,0,2023,1,1,Jan,Friday,103.45,5047.9
ORD004001,CUST00652,Charles Burton,erinburke@example.com,2024-09-13,2024-09-20 00:00:00.000000000,PROD156,Universal coherent attitude,Sports,West,Los Angeles,6,520.74,0.0,3124.44,PayPal,New,2.0,1,0,0,2024,9,3,Sep,Friday,520.74,8408.92
ORD004002,CUST00483,Charlene Stewart,david66@example.net,2024-09-04,2024-09-12 00:00:00.000000000,PROD303,Secured zero tolerance encryption,Electronics,South,New Orleans,7,35.6,0.15,211.82,Apple Pay,New,3.0,1,0,0,2024,9,3,Sep,Wednesday,30.26,5223.88
ORD004003,CUST00382,Mr. Michael Miranda DVM,pnguyen@example.org,2023-08-24,2023-08-28 00:00:00.000000000,PROD357,Reduced discrete frame,Clothing,North,Minneapolis,1,123.82,0.2,99.06,Credit Card,New,2.0,1,0,0,2023,8,3,Aug,Thursday,99.06,10837.26
ORD004004,CUST00617,Robert Williams,gschneider@example.org,2024-01-01,2024-01-03 00:00:00.000000000,PROD317,Persevering content-based hub,Sports,North,Chicago,4,368.06,0.1,1325.02,PayPal,Returning,2.0,1,0,0,2024,1,1,Jan,Monday,324.88,5037.34
ORD004005,CUST00777,Lawrence Hawkins,srobinson@example.org,2023-09-10,2023-09-12 00:00:00.000000000,PROD300,Exclusive bottom-line customer loyalty,Clothing,East,New York,7,386.15,0.0,2703.05,Credit Card,VIP,3.0,1,0,0,2023,9,3,Sep,Sunday,386.15,12968.16
ORD004006,CUST00444,Angela Thompson,lconway@example.com,2024-06-11,2024-06-22 00:00:00.000000000,PROD557,Optional motivating analyzer,Electronics,South,Atlanta,3,529.4,0.15,1349.97,Credit Card,New,3.0,1,0,0,2024,6,2,Jun,Tuesday,449.99,7887.84
ORD004007,CUST00710,Sheila Lewis,youngandrew@example.com,2023-12-30,2024-01-07 00:00:00.000000000,PROD106,Extended eco-centric concept,Home & Garden,Central,Nashville,4,599.12,0.0,2396.48,PayPal,New,2.0,1,0,0,2023,12,4,Dec,Saturday,599.12,14003.68
ORD004008,CUST00419,Pamela Adams,unknown,2023-10-15,2023-10-16 00:00:00.000000000,PROD245,Up-sized user-facing project,Electronics,North,Minneapolis,-5,588.08,0.1,-2646.36,Credit Card,VIP,3.0,1,0,1,2023,10,4,Oct,Sunday,529.27,9020.15
ORD004009,CUST00813,Brittany Smith,heathermiller@example.net,2023-09-16,2023-09-18 00:00:00.000000000,PROD847,Programmable mission-critical application,Electronics,East,New York,6,79.59,0.1,429.79,PayPal,Returning,3.0,1,0,0,2023,9,3,Sep,Saturday,71.63,7215.8099999999995
ORD004010,CUST00981,Alexandria Pierce,georgedavid@example.net,2023-07-27,2023-08-03 00:00:00.000000000,PROD626,Progressive multi-state model,Home & Garden,East,Philadelphia,8,368.67,0.05,2801.89,Debit Card,New,3.0,1,0,0,2023,7,3,Jul,Thursday,350.24,11445.77
ORD004011,CUST00927,Kristina Logan,unknown,2023-07-31,2023-08-04 00:00:00.000000000,PROD680,Total holistic utilization,Electronics,North,Detroit,3,488.01,0.2,1171.22,PayPal,VIP,3.0,1,0,0,2023,7,3,Jul,Monday,390.41,3722.69
ORD004012,CUST00852,William Powell,belindapatel@example.com,2024-07-07,2024-07-13 00:00:00.000000000,PROD807,Synchronized neutral hardware,Electronics,Central,Dallas,8,216.04,0.0,1728.32,Credit Card,Returning,5.0,1,0,0,2024,7,3,Jul,Sunday,216.04,6804.43
ORD004013,CUST00174,Ronald Fitzpatrick,travis20@example.com,2024-05-28,2024-06-05 00:00:00.000000000,PROD729,Monitored homogeneous attitude,Sports,South,Atlanta,7,47.62,0.2,266.67,Debit Card,New,3.0,1,0,0,2024,5,2,May,Tuesday,38.1,9865.25
ORD004014,CUST00392,Jose Thomas,stephenburke@example.net,2024-07-14,2024-07-23 00:00:00.000000000,PROD594,Centralized national open architecture,Clothing,West,Los Angeles,1,257.02,0.0,257.02,PayPal,Returning,3.0,1,0,0,2024,7,3,Jul,Sunday,257.02,1253.63
ORD004015,CUST00285,Kristin Barnes,averyjohn@example.com,2023-07-08,2023-07-09 00:00:00.000000000,PROD952,Digitized real-time Graphic Interface,Electronics,North,Chicago,4,19.59,0.2,62.69,PayPal,Returning,3.0,1,0,0,2023,7,3,Jul,Saturday,15.67,62.69
ORD004016,CUST00497,Amanda Carrillo,janetolson@example.org,2023-02-06,2023-02-14 00:00:00.000000000,PROD467,Cross-group interactive encoding,Electronics,South,Atlanta,4,32.2,0.0,128.8,Credit Card,New,2.0,1,0,0,2023,2,1,Feb,Monday,32.2,2729.14
ORD004017,CUST01130,Kelly Baker,earcher@example.org,2024-04-25,2024-04-29 00:00:00.000000000,PROD500,Reverse-engineered high-level pricing structure,Home & Garden,Central,Nashville,3,362.96,0.05,2758.5,Credit Card,Returning,2.0,1,0,0,2024,4,2,Apr,Thursday,717.1,7510.86
ORD004018,CUST01043,Tina Caldwell,brianna80@example.org,2024-02-22,2024-02-28 00:00:00.000000000,PROD123,Decentralized stable attitude,Electronics,South,New Orleans,5,413.35,0.2,1653.4,Credit Card,New,3.0,1,0,0,2024,2,1,Feb,Thursday,330.68,6972.4800000000005
ORD004019,CUST01053,Joshua Henry,bellryan@example.org,2024-08-02,2024-08-12 00:00:00.000000000,PROD762,Triple-buffered 4thgeneration algorithm,Sports,Central,Kansas City,8,89.03,0.0,712.24,Credit Card,VIP,1.0,1,0,0,2024,8,3,Aug,Friday,89.03,1706.25
ORD004020,CUST00400,Marissa Mcclure,unknown,2023-03-19,2023-03-25 13:25:29.142857144,PROD685,Progressive mobile interface,Clothing,Central,Dallas,8,356.57,0.0,2852.56,Credit Card,VIP,3.0,0,0,0,2023,3,1,Mar,Sunday,356.57,8762.62
ORD004021,CUST00013,Brittany Robinson,nicholebailey@example.com,2024-03-27,2024-03-29 00:00:00.000000000,PROD214,Phased neutral structure,Books,South,Atlanta,3,344.38,0.15,878.17,Apple Pay,New,4.0,1,0,0,2024,3,1,Mar,Wednesday,292.72,5399.16
ORD004022,CUST01078,Diane Adams,morgandenise@example.net,2024-12-01,2024-12-08 00:00:00.000000000,PROD338,Streamlined 24/7 success,Books,Central,Denver,5,499.37,0.1,2247.16,Credit Card,New,4.0,1,0,0,2024,12,4,Dec,Sunday,449.43,11019.92
ORD004023,CUST00842,Jose Ferguson,samuelgray@example.com,2024-05-09,2024-05-21 00:00:00.000000000,PROD835,Horizontal demand-driven hub,Sports,North,Minneapolis,2,27.41,0.05,52.08,PayPal,VIP,3.0,1,0,0,2024,5,2,May,Thursday,26.04,16658.780000000002
ORD004024,CUST01059,Kevin Allison,jonesrichard@example.com,2024-06-23,2024-06-29 00:00:00.000000000,PROD544,Multi-channeled leadingedge forecast,Electronics,Central,Denver,7,144.39,0.05,960.19,Credit Card,New,4.0,1,0,0,2024,6,2,Jun,Sunday,137.17,13742.48
ORD004025,CUST00121,Ms. Emily Hammond,jacksonamy@example.net,2023-06-24,2023-07-05 00:00:00.000000000,PROD979,Reverse-engineered high-level website,Clothing,North,Detroit,1,476.42,0.0,476.42,Credit Card,VIP,3.0,1,0,0,2023,6,2,Jun,Saturday,476.42,8192.16
ORD004026,CUST00193,Mark Murray,xaguilar@example.com,2024-07-18,2024-07-24 00:00:00.000000000,PROD445,Streamlined coherent encoding,Home & Garden,North,Chicago,2,496.85,0.0,993.7,Credit Card,VIP,5.0,1,0,0,2024,7,3,Jul,Thursday,496.85,2475.9300000000003
ORD004027,CUST00497,Rachel Griffin,jeffreybaker@example.net,2023-04-10,2023-04-15 00:00:00.000000000,PROD150,Future-proofed composite database,Clothing,South,Houston,2,510.22,0.15,867.37,Credit Card,New,5.0,1,0,0,2023,4,2,Apr,Monday,433.68,2729.14
ORD004028,CUST00942,Patricia James,mariahwyatt@example.com,2024-06-25,2024-07-06 00:00:00.000000000,PROD335,Switchable bi-directional architecture,Home & Garden,South,New Orleans,5,523.14,0.1,2354.13,Credit Card,VIP,3.0,1,0,0,2024,6,2,Jun,Tuesday,470.83,5483.25
ORD004029,CUST01137,William Jordan,unknown,2023-04-01,2023-04-02 00:00:00.000000000,PROD180,Synergized executive functionalities,Sports,North,Minneapolis,5,287.22,0.0,1436.1,PayPal,Returning,3.0,1,0,0,2023,4,2,Apr,Saturday,287.22,2553.3
ORD004030,CUST00952,Laura Rivera,antoniomoreno@example.com,2023-08-28,2023-08-29 00:00:00.000000000,PROD407,Compatible bifurcated secured line,Clothing,North,Minneapolis,5,188.93,0.1,850.19,PayPal,Returning,3.0,1,0,0,2023,8,3,Aug,Monday,170.04,8526.13
ORD004031,CUST00015,Amber Willis,nriley@example.com,2024-08-27,2024-09-04 00:00:00.000000000,PROD144,Intuitive bottom-line customer loyalty,Home & Garden,North,Chicago,4,151.81,0.0,607.24,Apple Pay,Returning,3.0,1,0,0,2024,8,3,Aug,Tuesday,151.81,5052.74
ORD004032,CUST00824,Kathryn Mitchell,sanchezvincent@example.org,2024-05-03,2024-05-04 00:00:00.000000000,PROD238,Versatile didactic success,Clothing,West,Los Angeles,2,235.71,0.15,400.71,Credit Card,VIP,5.0,1,0,0,2024,5,2,May,Friday,200.36,2190.82
ORD004033,CUST00798,Andrea Collier,ruizdaniel@example.com,2024-06-27,2024-07-02 00:00:00.000000000,PROD157,Open-source full-range product,Books,West,San Francisco,2,309.57,0.1,557.23,Apple Pay,New,3.0,1,0,0,2024,6,2,Jun,Thursday,278.62,1102.51
